"","empmean","empsd","empsamplesize.ave","timewindow","muCIrecover","estmu","biasmu","widthmu","sdCIrecover","estsd","biassd","widthsd"
"1",6.8761314449679,3.7697871776971,44.785,"D1 - D10",46,6.90823239733215,0.0046684611283494,2.40368274859108,49,3.80964033155438,0.0105717251342599,2.17246974140846
"2",6.83640242473565,3.74579278152257,45.237,"D5 - D11",42,6.97549108506893,0.0203453003044443,2.50274064851533,48,3.80429675631356,0.0156185828216631,2.28896569647274
"3",6.56096323574614,3.62290146897859,106.415,"D12 - D18",43,6.44419351984818,-0.0177976482571587,1.81788583754289,44,3.72267762916576,0.02754040126167,1.76625396889813
"4",6.27517689003934,3.48105911548245,194.115,"D19 - D25",39,6.06844740864386,-0.0329440085941825,1.24766301746069,43,3.5288070336334,0.0137164916098635,1.20736506114822
"5",6.05494426057691,3.42624101367687,233.766,"D26 - D32",37,5.77805485673975,-0.0457294719688766,1.09427402495724,47,3.45004854696707,0.00694858686098621,1.07304481549676
"6",6.02590812763605,3.49268802484361,171.476,"D33 - D39",46,5.97498068489526,-0.00845141373915537,1.35820208680622,46,3.61026655088045,0.0336641936527102,1.33790408455189
"7",6.3153810191905,3.69413526991899,119.849,"D40 - D60",44,6.19599532306993,-0.0189039577751196,1.8016194348175,45,3.92557364039408,0.0626502154265078,1.80711593579592
