"","empmean","empsd","empsamplesize.ave","timewindow","muCIrecover","estmu","biasmu","widthmu","sdCIrecover","estsd","biassd","widthsd"
"1",6.8761314449679,3.7697871776971,44.785,"D1 - D10",47,6.89137720516439,0.00221720022639316,2.54490036677521,49,3.83709810511973,0.0178553653693905,2.43735369562368
"2",6.83640242473565,3.74579278152257,45.237,"D5 - D11",47,6.94303921181969,0.0155983776932449,2.6546788567563,47,3.85888081789378,0.030190681376999,2.57807833270028
"3",6.56096323574614,3.62290146897859,106.415,"D12 - D18",36,6.39774813559659,-0.0248766978696523,1.84515714536343,45,3.70071975834597,0.0214795489288635,1.85312379108597
"4",6.27517689003934,3.48105911548245,194.115,"D19 - D25",39,5.9560837427756,-0.050850064126516,1.29344872876994,44,3.55783379825013,0.022054978160589,1.29532317396409
"5",6.05494426057691,3.42624101367687,233.766,"D26 - D32",34,5.61428286252162,-0.0727771188455677,1.13738445768464,48,3.48637310438695,0.0175504555780075,1.14498971413407
"6",6.02590812763605,3.49268802484361,171.476,"D33 - D39",42,5.79626435712674,-0.0381094045320938,1.41098776524519,46,3.63855926180781,0.0417647485050512,1.43312145354287
"7",6.3153810191905,3.69413526991899,119.849,"D40 - D60",42,5.99628347911235,-0.0505270448621401,1.86970664547641,49,3.99187845154186,0.0805988844121008,1.91987603206802
