"","empmean","empsd","emprho","empsamplesize.ave","timewindow","muCIrecover","estmu","biasmu","widthmu","sdCIrecover","estsd","biassd","widthsd","rhoCIrecover","estrho","biasrho","widthrho","rho_simset"
"1",6.74574305719424,3.51050890808988,0.0143175936978727,28.892,"D5 - D10",6,7.80939675934255,0.15767776701989,3.35839649554397,8,4.46209653068302,0.27106828311993,6.1502549133634,6,-0.568231038705745,-40.6876074776567,0.945533399975278,0
"2",6.65353976786719,3.47531046987859,0.0203774101494003,54.282,"D10 - D15",3,7.79458527203702,0.171494504275819,2.02608203204548,8,4.10640475383184,0.181593641610757,2.76793263495618,4,-0.485086677470976,-24.8051191939743,0.566924189066526,0
"3",6.46360846876603,3.35517629483589,0.023453573284865,95.478,"D15 - D20",4,7.30031705012818,0.129449143679628,1.43001910247533,9,3.5319022874617,0.0526726398543704,1.71782475201581,5,-0.315005827909432,-14.4310377392562,0.513585549268097,0
"4",6.2673364226021,3.2290611842511,0.0322655470475425,141.353,"D20 - D25",3,7.03009385216434,0.121703603912419,1.16906637803162,8,3.38787229465123,0.0491818213834678,1.35117964942117,5,-0.266278422351178,-9.25271680529152,0.466006422923098,0
"5",6.10825492936274,3.18165423360442,0.0254164974016926,169.155,"D25 - D30",2,6.83311243217446,0.118668508632031,1.03187026636946,9,3.17484938702598,-0.00213877627133863,1.16343806338838,2,-0.235446909521858,-10.263546656361,0.426571467262413,0
"6",6.08042530306484,3.24680571676016,0.00878814353617823,156.23,"D30 - D35",3,6.71428930336561,0.104246655243224,1.12216704473525,6,3.23678875599811,-0.00308517405594744,1.35336426917662,3,-0.27582129952643,-32.3856161305233,0.442995166876121,0
"7",6.47746482668933,3.38117829661163,0.192679418285492,28.989,"D5 - D10",7,7.18008897618678,0.108472090284829,2.96086334549527,8,3.64549163234825,0.078171960349297,4.40333905723621,6,-0.217977650500423,-2.13129701366155,1.17089944488912,0.25
"8",6.42277484033857,3.37546992399677,0.215587396238644,54.811,"D10 - D15",5,7.25412052207791,0.129437151761577,1.96003456978042,7,3.6052131734291,0.0680625970917559,2.37450008643983,5,-0.107467495225744,-1.4984869111123,0.761775988939738,0.25
"9",6.26833385661417,3.26434730215274,0.220375720132457,96.542,"D15 - D20",3,7.14429410207997,0.139743712683955,1.33126577011998,6,2.99013224205588,-0.0840030286961257,1.43085594356147,3,-0.182165396653476,-1.82661282533296,0.604228633393717,0.25
"10",6.13181914002884,3.17216465952661,0.230793500895156,142.89,"D20 - D25",3,6.6759577861439,0.0887401656325613,1.0770358473958,7,2.92033815532505,-0.0793863280221824,1.19436893853518,3,-0.0667963467894339,-1.2894203975864,0.521663066987697,0.25
"11",6.05489224908039,3.14833265821441,0.226027133673537,170.931,"D25 - D30",3,6.70515697910001,0.107394930127515,0.991281369998334,6,2.96887396426117,-0.0570011855275246,1.11354942982747,1,-0.179117501310922,-1.79246017236865,0.475006181877111,0.25
"12",6.12351041792482,3.22987564552635,0.210200567770489,155.715,"D30 - D35",1,6.79817122738032,0.110175497943243,1.06906414360436,6,2.91728200914645,-0.0967819416864741,1.16938824973942,4,-0.0964407578109368,-1.45880350768718,0.482175168908153,0.25
"13",6.17244791048268,3.11425668599027,0.384150539741775,29.075,"D5 - D10",6,6.95694736054585,0.127096973751831,2.22038132291103,7,3.04635178161626,-0.0218045303328682,2.7899916391843,4,-0.0100509294243768,-1.02616403827295,1.00084173630315,0.5
"14",6.17139240363549,3.20165457531228,0.424883205931551,55.409,"D10 - D15",3,7.09583295179163,0.149794485213996,1.70872148635512,7,3.13657908625203,-0.0203255808924688,2.05462414739229,5,0.0953675640245671,-0.775544049062907,0.751895931173521,0.5
"15",6.06346279646806,3.14351904096756,0.435868902474686,97.787,"D15 - D20",3,6.64413007101407,0.0957649603926416,1.12000885772075,7,2.79355619325252,-0.111328368988443,1.36832732825437,5,0.263120280116541,-0.396331606538913,0.531092384783363,0.5
"16",5.99686114138691,3.08239809579283,0.445389973164538,144.931,"D20 - D25",2,6.71459649820603,0.119685171941989,0.973620167859107,4,2.68456330235187,-0.129066649108032,1.10157420581071,4,0.163351585563112,-0.633239193952923,0.505614357956,0.5
"17",6.01620051745557,3.11301280288025,0.444061464732656,172.553,"D25 - D30",2,6.61845788274127,0.100105932895403,0.882555198346243,8,2.83677028272437,-0.0887379968049904,1.05961306163483,5,0.212608325855557,-0.521218698894405,0.419710723959933,0.5
"18",6.18773146511494,3.20828324854272,0.436164618716562,155.207,"D30 - D35",4,6.67353627664542,0.0785109719562569,0.96243180303645,5,2.75630412130198,-0.14087881032513,1.13306253929404,3,0.100658498843403,-0.769219018407326,0.466799468873153,0.5
"19",5.84354534454025,2.72248974365275,0.616334275697512,29.474,"D5 - D10",4,6.69325625317241,0.145410167720536,2.13804764417708,7,2.70074716753451,-0.00798628394062173,2.80402697942848,6,0.163917279636585,-0.73404484206062,1.2165248848014,0.75
"20",5.93164766734044,2.98163888695781,0.669468563607069,55.257,"D10 - D15",4,6.58150727685434,0.109558026025723,1.34108513599886,8,2.699292600084,-0.0946949974756606,1.83707775184962,6,0.423309952994271,-0.367692560926992,0.638994365037353,0.75
"21",5.87589268680148,2.9880214049327,0.682759327253168,99.139,"D15 - D20",2,6.27928089752746,0.0686513917505815,0.930349276803781,7,2.58888244373893,-0.133579686054076,1.32936645312094,9,0.565759761244684,-0.171362823381979,0.403176608973799,0.75
