"","corres.GTIPfor","samplesize.GTIPfor","meanGTfor","sdGTfor","meanIPfor","sdIPfor","corres.GTIPback","samplesize.GTIPback","meanGTforonset","sdGTforonset","meanIPback","sdIPback"
"1",0.68894808581074,61.033,6.63356542338631,3.39819240371616,6.26625226717555,3.04511562581831,0.616334275697512,29.474,5.84354534454025,2.72248974365275,5.17845209217625,1.89613841049598
"2",0.690909422630545,105.242,6.46315328692685,3.3003916788372,6.14816578720515,3.03395686587398,0.669468563607069,55.257,5.93164766734044,2.98163888695781,5.31129182549188,2.33432231799382
"3",0.696190065272221,155.513,6.23482208879375,3.20251424967059,5.98893441829387,3.00586626511366,0.682759327253168,99.139,5.87589268680148,2.9880214049327,5.35091294200896,2.46155873490028
"4",0.697984823904547,179.901,6.1013735843831,3.17415416441891,5.9106898366169,2.98121570624141,0.691651056920458,146.897,5.87938246549846,2.98452200248077,5.45970732343398,2.55379244208012
"5",0.70587119774306,153.685,6.04225831736584,3.21100864048762,5.85067216208535,2.97559115348114,0.689322167622002,174.176,5.98112262249711,3.03373301709418,5.71998386917785,2.69877476181634
"6",0.710428662018192,97.174,6.14765158551639,3.35830988080838,5.91310471321862,3.04795662779431,0.688725742988517,154.675,6.2648232823554,3.1838482726274,6.13675113295952,2.9288566558803
