"","empmean","empsd","emprho","empsamplesize.ave","timewindow","muCIrecover","estmu","biasmu","widthmu","sdCIrecover","estsd","biassd","widthsd","rhoCIrecover","estrho","biasrho","widthrho","rho_simset"
"1",6.74574305719424,3.51050890808988,0.0143175936978727,28.892,"D5 - D10",37,7.76384594789346,0.150925240120645,3.45051163214841,40,4.45298560844312,0.268472955069657,5.25431265721948,34,-0.364282428076836,-26.4429924304222,1.18487970613079,0
"2",6.65353976786719,3.47531046987859,0.0203774101494003,54.282,"D10 - D15",26,7.5054350866252,0.128036405955245,2.4195528025223,38,4.01328446697902,0.15479883071259,3.44719279848551,25,-0.362728694330484,-18.8005296880752,0.793562830897089,0
"3",6.46360846876603,3.35517629483589,0.023453573284865,95.478,"D15 - D20",25,7.15883555880771,0.107560210894769,1.57970693012843,40,3.61471975550895,0.0773561320973037,1.9093590773377,24,-0.286640355691243,-13.2216070109972,0.57837481286165,0
"4",6.2673364226021,3.2290611842511,0.0322655470475425,141.353,"D20 - D25",11,7.09435881150053,0.131957554714299,1.24194773356145,40,3.43376487166852,0.0633941804558575,1.46293910240447,11,-0.300394034148924,-10.3100555123488,0.476775816778148,0
"5",6.10825492936274,3.18165423360442,0.0254164974016926,169.155,"D25 - D30",7,6.87932698536815,0.126234426185919,1.06531634403227,37,3.20230489214283,0.00649054140462435,1.21890352552069,14,-0.278963250704291,-11.9756764000736,0.435317817236607,0
"6",6.08042530306484,3.24680571676016,0.00878814353617823,156.23,"D30 - D35",10,6.81007980927367,0.120000570657623,1.12708844196775,38,3.29154801396234,0.0137804048364265,1.31592626895145,10,-0.306543423690594,-35.8814766655373,0.431949762477926,0
"7",6.47746482668933,3.38117829661163,0.192679418285492,28.989,"D5 - D10",27,6.93257995979643,0.0702613051995085,2.79424595532572,32,3.60610113856458,0.0665220293701625,4.36037534663679,24,-0.199672995511635,-2.03629644145895,1.10402996340943,0.25
"8",6.42277484033857,3.37546992399677,0.215587396238644,54.811,"D10 - D15",25,7.06674752984088,0.100263936617832,1.86078721470167,34,3.44671637872776,0.0211071217742138,2.40553058433741,23,-0.137279191851182,-1.6367681703397,0.802611945503807,0.25
"9",6.26833385661417,3.26434730215274,0.220375720132457,96.542,"D15 - D20",19,6.90658254706881,0.101821106701452,1.34333142457685,34,3.17091387490761,-0.0286223917361726,1.54738769345012,18,-0.104494393291627,-1.4741647275336,0.622784387270484,0.25
"10",6.13181914002884,3.17216465952661,0.230793500895156,142.89,"D20 - D25",12,6.77422764975921,0.104766382546526,1.06706731442931,30,2.99469420207129,-0.0559461681544002,1.19471333282841,8,-0.103618636719354,-1.44896687435937,0.51229727783275,0.25
"11",6.05489224908039,3.14833265821441,0.226027133673537,170.931,"D25 - D30",10,6.73511435789424,0.11234256215165,0.995883528476639,28,3.06052260155701,-0.0278909715681703,1.13184167658758,7,-0.0977247859834276,-1.43235864825228,0.451482609301203,0.25
"12",6.12351041792482,3.22987564552635,0.210200567770489,155.715,"D30 - D35",11,6.75004176092584,0.102315714392684,1.04311125338329,30,3.06353936839845,-0.051499282134372,1.18416476849394,21,-0.0246029477972606,-1.11704510629164,0.455842903762556,0.25
"13",6.17244791048268,3.11425668599027,0.384150539741775,29.075,"D5 - D10",34,6.67861478448061,0.0820042358135249,2.47672351523345,42,3.31905140454331,0.0657603849657999,3.90767829722053,36,0.118233963779331,-0.692219711942075,1.17698113329745,0.5
"14",6.17139240363549,3.20165457531228,0.424883205931551,55.409,"D10 - D15",28,6.60440171487065,0.070163956999409,1.60351101012793,35,2.82857828875469,-0.11652608917725,1.92203725130119,25,0.0187512492881701,-0.955867285347139,0.861689687372358,0.5
"15",6.06346279646806,3.14351904096756,0.435868902474686,97.787,"D15 - D20",23,6.65375190459576,0.0973518149516051,1.19092079762867,30,2.78471611830324,-0.114140527856921,1.38961729603915,19,0.0964006713802049,-0.778831041093133,0.609536801409248,0.5
"16",5.99686114138691,3.08239809579283,0.445389973164538,144.931,"D20 - D25",14,6.61913387911286,0.103766407634717,0.966477370333859,29,2.74303531940746,-0.110096997804591,1.12081044107464,15,0.117323111838955,-0.736583401271109,0.505087553818061,0.5
"17",6.01620051745557,3.11301280288025,0.444061464732656,172.553,"D25 - D30",18,6.5197294292124,0.0836955002240838,0.855106851835598,27,2.70228284130943,-0.131939695587119,1.00216279389856,19,0.197752392364352,-0.55467337729157,0.431506165693844,0.5
"18",6.18773146511494,3.20828324854272,0.436164618716562,155.207,"D30 - D35",21,6.64408080613404,0.0737506699493824,0.930247136317999,28,2.83434003402049,-0.116555548732205,1.08165640291512,16,0.191346013352944,-0.561298635556479,0.433076438619856,0.5
"19",5.84354534454025,2.72248974365275,0.616334275697512,29.474,"D5 - D10",30,6.31206820724912,0.0801778432585647,1.97456945032677,39,2.6894921911196,-0.0121203588039522,3.24096481147866,36,0.346897121760704,-0.437160749549233,1.09614161504569,0.75
"20",5.93164766734044,2.98163888695781,0.669468563607069,55.257,"D10 - D15",30,6.41640920867098,0.0817246014121225,1.20694976329482,27,2.42026140639013,-0.18827815904308,1.64217767040816,27,0.320385358374707,-0.521433304278719,0.726308563753316,0.75
"21",5.87589268680148,2.9880214049327,0.682759327253168,99.139,"D15 - D20",26,6.24466245643935,0.0627597863497766,0.932796753363821,23,2.42583376382652,-0.188147126448997,1.27150677419985,26,0.448141597565335,-0.343631672718015,0.504464054277117,0.75
"22",5.87938246549846,2.98452200248077,0.691651056920458,146.897,"D20 - D25",24,6.33470463575694,0.0774438766197665,0.742630798502605,25,2.51238518357212,-0.158195120865655,1.02878187351377,27,0.542776179868058,-0.215245643829792,0.344359645865899,0.75
