"","empmean","empsd","emprho","empsamplesize.ave","timewindow","muCIrecover","estmu","biasmu","widthmu","sdCIrecover","estsd","biassd","widthsd","rhoCIrecover","estrho","biasrho","widthrho","rho_simset"
"1",6.74574305719424,3.51050890808988,0.0143175936978727,28.892,"D5 - D10",16,7.50665741653463,0.112799190969612,3.48212453712483,17,4.84530534498298,0.380228756525044,5.76246786431313,16,-0.335500400362693,-24.4327364948581,1.19681173282935,0
"2",6.65353976786719,3.47531046987859,0.0203774101494003,54.282,"D10 - D15",15,7.27684951741925,0.0936809234330112,1.98887319234826,15,3.52937497838278,0.015556742044422,2.44786585076782,10,-0.341444097506639,-17.7560104548756,0.787290723690845,0
"3",6.46360846876603,3.35517629483589,0.023453573284865,95.478,"D15 - D20",9,7.27405797653085,0.125386540920779,1.65922216368583,16,3.77729726624754,0.125811860336926,2.06925609109359,5,-0.353358061961907,-16.0662782881761,0.561015175449006,0
"4",6.2673364226021,3.2290611842511,0.0322655470475425,141.353,"D20 - D25",5,7.02494942123869,0.120882771811067,1.20384897388291,18,3.22563938121248,-0.00105968974986037,1.3852612957616,6,-0.335856502632266,-11.4091370940461,0.493575455465987,0
"5",6.10825492936274,3.18165423360442,0.0254164974016926,169.155,"D25 - D30",3,6.86948642272317,0.124623399344574,1.05307497915669,18,3.13633799586746,-0.0142429800379744,1.203809482303,5,-0.303756357152568,-12.9511493795498,0.432844702034352,0
"6",6.08042530306484,3.24680571676016,0.00878814353617823,156.23,"D30 - D35",7,6.69831169959661,0.101618943697956,1.10071062282218,17,3.23474225120184,-0.0037154873468549,1.28839749106971,8,-0.263306348689254,-30.9615439376131,0.443030289322341,0
"7",6.47746482668933,3.38117829661163,0.192679418285492,28.989,"D5 - D10",13,7.4788515965927,0.154595477813684,3.44170273058875,15,4.31673913002616,0.276696687173251,6.01153429355386,13,-0.239452062227026,-2.24274852165181,1.20999053030636,0.25
"8",6.42277484033857,3.37546992399677,0.215587396238644,54.811,"D10 - D15",12,6.82398125277255,0.0624662116308641,1.78671559060341,12,3.14989396721171,-0.0668280156138867,2.15575505143046,12,-0.150778529225568,-1.69938471291088,0.855237776834728,0.25
"9",6.26833385661417,3.26434730215274,0.220375720132457,96.542,"D15 - D20",5,7.02756442541526,0.1211215908674,1.38029640942766,14,3.17135320113635,-0.0284878085597895,1.57779532150634,8,-0.0948166916360866,-1.43025017265558,0.61508601384144,0.25
"10",6.13181914002884,3.17216465952661,0.230793500895156,142.89,"D20 - D25",4,6.84705799228744,0.116643827210996,1.07885077298474,16,2.96710955184802,-0.064642012533229,1.19065634372017,6,-0.0895322419226253,-1.38793224928503,0.525750183871223,0.25
"11",6.05489224908039,3.14833265821441,0.226027133673537,170.931,"D25 - D30",4,6.64535430630938,0.097518177523088,0.967029162422996,13,2.88960952458924,-0.0821778260788719,1.08350230522028,6,-0.0788777806684692,-1.34897483052808,0.463714807325834,0.25
"12",6.12351041792482,3.22987564552635,0.210200567770489,155.715,"D30 - D35",4,6.81736072237999,0.113309238835314,1.06551535079403,14,3.10696386284596,-0.0380546485901491,1.20687375219021,9,-0.0355020824248396,-1.16889622516911,0.461286391489062,0.25
"13",6.17244791048268,3.11425668599027,0.384150539741775,29.075,"D5 - D10",10,7.03434857871426,0.139636766600785,2.37453799182758,13,3.39045777981287,0.0886892512955375,3.63501310611194,13,-0.0480306736434518,-1.12503086335825,1.17826706817161,0.5
"14",6.17139240363549,3.20165457531228,0.424883205931551,55.409,"D10 - D15",10,6.71882488889883,0.0887048577466656,1.45072584306175,6,2.41515332718388,-0.24565462314175,1.64254149353011,9,0.0225203930150261,-0.946996274033354,0.933613960298663,0.5
"15",6.06346279646806,3.14351904096756,0.435868902474686,97.787,"D15 - D20",13,6.51445040415599,0.0743778963978525,1.15880644438866,11,2.63778299675504,-0.160882131656138,1.32149584179971,8,0.0497368796513052,-0.885890277170682,0.64078390787037,0.5
"16",5.99686114138691,3.08239809579283,0.445389973164538,144.931,"D20 - D25",7,6.47381813310373,0.0795344398463957,0.934395239919092,6,2.58594256972448,-0.161061456255753,1.07471690995104,6,0.135607030610966,-0.695531918584819,0.514452694315825,0.5
"17",6.01620051745557,3.11301280288025,0.444061464732656,172.553,"D25 - D30",7,6.43478068314139,0.0695755010943104,0.804042755353303,7,2.60519460876444,-0.163127563640588,0.953857530741662,9,0.262389482980143,-0.409114494683495,0.404739028722875,0.5
"18",6.18773146511494,3.20828324854272,0.436164618716562,155.207,"D30 - D35",9,6.68049187553171,0.0796350670992825,0.97043628630813,12,2.95673532791647,-0.0784057706689443,1.14675012970607,5,0.205070783716134,-0.529831685294498,0.43678682576921,0.5
"19",5.84354534454025,2.72248974365275,0.616334275697512,29.474,"D5 - D10",7,6.48542411607628,0.10984406446606,1.70819080464587,15,2.81567621236369,0.0342284002825699,2.56875382740518,12,0.3870398884351,-0.372029264481385,1.0523425882395,0.75
"20",5.93164766734044,2.98163888695781,0.669468563607069,55.257,"D10 - D15",12,6.10779166979662,0.0296956279831022,1.23132317672024,11,2.35918144368728,-0.208763524648562,1.69917284060757,11,0.360139503642893,-0.462051658254906,0.790012158656893,0.75
"21",5.87589268680148,2.9880214049327,0.682759327253168,99.139,"D15 - D20",7,6.26729058083191,0.0666107968427663,0.947916848212125,8,2.42445660402768,-0.188608020001018,1.28071002093149,8,0.429759656772079,-0.370554689452491,0.53433376603552,0.75
